"data","eh_dia_util","eh_feriado","tipo_venda","qtd_vendas","valor_vendas","dupla","uno"
"2025-05-10",0,0,TELEVENDAS,67,1699.5000,0,1
"2025-05-10",0,0,TUTTI,356,0.0000,0,1
"2025-05-10",0,0,Website,462,4588.6500,0,1
"2025-05-11",0,0,APP do Filiado,282,0.0000,0,1
"2025-05-11",0,0,APP DO VENDEDOR,74,0.0000,0,1
"2025-05-11",0,0,CARLINHOS MAIA,3,0.0000,0,1
"2025-05-11",0,0,CDT SONHOS,62,0.0000,0,1
"2025-05-11",0,0,CDT SONHOS MAISTODOS,3,0.0000,0,1
"2025-05-11",0,0,LINK DO VENDEDOR,103,0.0000,0,1
"2025-05-11",0,0,MGM,31,0.0000,0,1
"2025-05-11",0,0,PORTA A PORTA,117,30.9000,0,1
"2025-05-11",0,0,TELEVENDAS,11,0.0000,0,1
"2025-05-11",0,0,TUTTI,139,0.0000,0,1
"2025-05-11",0,0,Website,563,0.0000,0,1
"2025-05-12",1,0,APP do Filiado,519,0.0000,0,1
"2025-05-12",1,0,APP DO VENDEDOR,1197,92.7000,0,1
"2025-05-12",1,0,CARLINHOS MAIA,2,0.0000,0,1
"2025-05-12",1,0,CDT SONHOS,10,0.0000,0,1
"2025-05-12",1,0,CDT SONHOS MAISTODOS,6,0.0000,0,1
"2025-05-12",1,0,LINK DO VENDEDOR,2218,0.0000,0,1
"2025-05-12",1,0,MGM,90,0.0000,0,1
"2025-05-12",1,0,PORTA A PORTA,10535,1276.9000,0,1
"2025-05-12",1,0,TELEVENDAS,581,0.0000,0,1
"2025-05-12",1,0,TUTTI,477,0.0000,0,1
"2025-05-12",1,0,Website,1401,0.0000,0,1
"2025-05-13",1,0,APP do Filiado,445,0.0000,0,1
"2025-05-13",1,0,APP DO VENDEDOR,971,123.6000,0,1
"2025-05-13",1,0,CARLINHOS MAIA,3,0.0000,0,1
"2025-05-13",1,0,CDT SONHOS,5,0.0000,0,1
"2025-05-13",1,0,LINK DO VENDEDOR,1760,0.0000,0,1
"2025-05-13",1,0,MGM,82,0.0000,0,1
"2025-05-13",1,0,PORTA A PORTA,8463,560.3600,0,1
"2025-05-13",1,0,TELEVENDAS,480,0.0000,0,1
"2025-05-13",1,0,TUTTI,475,0.0000,0,1
"2025-05-13",1,0,Website,1029,0.0000,0,1
"2025-05-14",1,0,APP do Filiado,431,0.0000,0,1
"2025-05-14",1,0,APP DO VENDEDOR,963,123.6000,0,1
"2025-05-14",1,0,CARLINHOS MAIA,3,0.0000,0,1
"2025-05-14",1,0,CDT SONHOS,4,0.0000,0,1
"2025-05-14",1,0,CDT SONHOS MAISTODOS,2,0.0000,0,1
"2025-05-14",1,0,LINK DO VENDEDOR,1677,0.0000,0,1
"2025-05-14",1,0,MGM,69,0.0000,0,1
"2025-05-14",1,0,PORTA A PORTA,7268,426.4100,0,1
"2025-05-14",1,0,TELEVENDAS,475,0.0000,0,1
"2025-05-14",1,0,TUTTI,458,0.0000,0,1
"2025-05-14",1,0,Website,853,0.0000,0,1
"2025-05-15",1,0,APP do Filiado,426,0.0000,0,1
"2025-05-15",1,0,APP DO VENDEDOR,650,61.8000,0,1
"2025-05-15",1,0,CARLINHOS MAIA,1,0.0000,0,1
"2025-05-15",1,0,CDT SONHOS,5,0.0000,0,1
"2025-05-15",1,0,CDT SONHOS MAISTODOS,2,0.0000,0,1
"2025-05-15",1,0,LINK DO VENDEDOR,1766,0.0000,0,1
"2025-05-15",1,0,MGM,71,0.0000,0,1
"2025-05-15",1,0,PORTA A PORTA,7765,360.3500,0,1
"2025-05-15",1,0,TELEVENDAS,467,0.0000,0,1
"2025-05-15",1,0,TUTTI,507,0.0000,0,1
"2025-05-15",1,0,Website,966,0.0000,0,1
"2025-05-16",1,0,APP do Filiado,386,0.0000,0,1
"2025-05-16",1,0,APP DO VENDEDOR,952,97.6100,0,1
"2025-05-16",1,0,CARLINHOS MAIA,3,0.0000,0,1
"2025-05-16",1,0,CDT SONHOS,2,0.0000,0,1
"2025-05-16",1,0,CDT SONHOS MAISTODOS,3,0.0000,0,1
"2025-05-16",1,0,LINK DO VENDEDOR,1961,0.0000,0,1
"2025-05-16",1,0,MGM,39,0.0000,0,1
"2025-05-16",1,0,PORTA A PORTA,8234,591.1000,0,1
"2025-05-16",1,0,TELEVENDAS,403,0.0000,0,1
"2025-05-16",1,0,TUTTI,403,30.9000,0,1
"2025-05-16",1,0,Website,877,0.0000,0,1
"2025-05-17",0,0,APP do Filiado,186,4635.0000,0,0
"2025-05-17",0,0,APP DO VENDEDOR,125,1174.2000,0,0
"2025-05-17",0,0,CDT SONHOS,73,2070.3000,0,0
"2025-05-17",0,0,LINK DO VENDEDOR,128,3120.9000,0,0
"2025-05-17",0,0,MGM,7,0.0000,0,0
"2025-05-17",0,0,PORTA A PORTA,1034,12889.4000,0,0
"2025-05-17",0,0,TELEVENDAS,67,1792.2000,0,0
"2025-05-17",0,0,TUTTI,357,0.0000,0,0
"2025-05-17",0,0,Website,176,4851.3000,0,0
"2025-05-18",0,0,APP do Filiado,171,4326.0000,0,0
"2025-05-18",0,0,APP DO VENDEDOR,10,92.7000,0,0
"2025-05-18",0,0,CDT SONHOS,37,1081.5000,0,0
"2025-05-18",0,0,LINK DO VENDEDOR,26,587.1000,0,0
"2025-05-18",0,0,MGM,12,0.0000,0,0
"2025-05-18",0,0,PORTA A PORTA,16,154.5000,0,0
"2025-05-18",0,0,TELEVENDAS,3,92.7000,0,0
"2025-05-18",0,0,TUTTI,151,0.0000,0,0
"2025-05-18",0,0,Website,166,4665.9000,0,0
"2025-05-19",1,0,APP do Filiado,260,6056.4000,0,0
"2025-05-19",1,0,APP DO VENDEDOR,608,7607.5800,0,0
"2025-05-19",1,0,CARLINHOS MAIA,2,61.8000,0,0
"2025-05-19",1,0,CDT SONHOS,4,123.6000,0,0
"2025-05-19",1,0,CDT SONHOS MAISTODOS,2,30.9000,0,0
"2025-05-19",1,0,LINK DO VENDEDOR,853,16814.6800,0,0
"2025-05-19",1,0,MGM,31,0.0000,0,0
"2025-05-19",1,0,PORTA A PORTA,5276,51526.0600,0,0
"2025-05-19",1,0,TELEVENDAS,319,8590.2000,0,0
"2025-05-19",1,0,TUTTI,705,30.9000,0,0
"2025-05-19",1,0,Website,478,13194.3000,0,0
"2025-05-20",1,0,APP do Filiado,227,5716.5000,0,0
"2025-05-20",1,0,APP DO VENDEDOR,514,6613.2100,0,0
"2025-05-20",1,0,CARLINHOS MAIA,1,30.9000,0,0
"2025-05-20",1,0,CDT SONHOS,5,154.5000,0,0
"2025-05-20",1,0,LINK DO VENDEDOR,861,17396.7000,0,0
"2025-05-20",1,0,MGM,33,0.0000,0,0
"2025-05-20",1,0,PORTA A PORTA,4911,58228.2000,0,0
"2025-05-20",1,0,TELEVENDAS,303,7778.4000,0,0
"2025-05-20",1,0,TUTTI,542,0.0000,0,0
"2025-05-20",1,0,Website,421,11989.2000,0,0
"2025-05-21",1,0,APP do Filiado,232,6087.3000,0,0
"2025-05-21",1,0,APP DO VENDEDOR,519,6118.2000,0,0
"2025-05-21",1,0,CARLINHOS MAIA,1,30.9000,0,0
"2025-05-21",1,0,LINK DO VENDEDOR,906,17489.4000,0,0
"2025-05-21",1,0,MGM,28,0.0000,0,0
"2025-05-21",1,0,PORTA A PORTA,5584,54029.5800,0,0
"2025-05-21",1,0,TELEVENDAS,293,7168.8000,0,0
"2025-05-21",1,0,TUTTI,613,0.0000,0,0
"2025-05-21",1,0,Website,379,10753.2000,0,0
"2025-05-22",1,0,APP do Filiado,228,6087.3000,0,0
"2025-05-22",1,0,APP DO VENDEDOR,502,5880.1000,0,0
"2025-05-22",1,0,CDT SONHOS,1,30.9000,0,0
"2025-05-22",1,0,LINK DO VENDEDOR,771,14275.8000,0,0
"2025-05-22",1,0,MGM,35,0.0000,0,0
"2025-05-22",1,0,PORTA A PORTA,5200,47176.7384,0,0
"2025-05-22",1,0,TELEVENDAS,289,6952.5000,0,0
"2025-05-22",1,0,TUTTI,512,0.0000,0,0
"2025-05-22",1,0,Website,348,9640.8000,0,0
"2025-05-23",1,0,APP do Filiado,185,4635.0000,0,0
"2025-05-23",1,0,APP DO VENDEDOR,482,4696.8000,0,0
"2025-05-23",1,0,CARLINHOS MAIA,1,30.9000,0,0
"2025-05-23",1,0,LINK DO VENDEDOR,752,11649.3000,0,0
"2025-05-23",1,0,MGM,20,0.0000,0,0
"2025-05-23",1,0,PORTA A PORTA,4775,38455.0900,0,0
"2025-05-23",1,0,TELEVENDAS,219,5654.7000,0,0
"2025-05-23",1,0,TUTTI,529,30.9000,0,0
"2025-05-23",1,0,Website,287,8064.9000,0,0
"2025-05-24",0,0,APP do Filiado,111,2657.4000,0,0
"2025-05-24",0,0,APP DO VENDEDOR,197,2132.1000,0,0
"2025-05-24",0,0,CDT SONHOS,47,1390.5000,0,0
"2025-05-24",0,0,LINK DO VENDEDOR,236,3708.0000,0,0
"2025-05-24",0,0,MGM,16,0.0000,0,0
"2025-05-24",0,0,PORTA A PORTA,1359,12215.5300,0,0
"2025-05-24",0,0,TELEVENDAS,81,2008.5000,0,0
"2025-05-24",0,0,TUTTI,319,0.0000,0,0
"2025-05-24",0,0,Website,172,4913.1000,0,0
"2025-05-25",0,0,APP do Filiado,77,2101.2000,0,0
"2025-05-25",0,0,APP DO VENDEDOR,18,154.5000,0,0
"2025-05-25",0,0,CDT SONHOS,6,185.4000,0,0
"2025-05-25",0,0,LINK DO VENDEDOR,34,803.4000,0,0
"2025-05-25",0,0,MGM,19,0.0000,0,0
"2025-05-25",0,0,PORTA A PORTA,56,92.7000,0,0
"2025-05-25",0,0,TELEVENDAS,2,61.8000,0,0
"2025-05-25",0,0,TUTTI,164,0.0000,0,0
"2025-05-25",0,0,Website,164,4635.0000,0,0
"2025-05-26",1,0,APP do Filiado,403,5789.8800,0,1
"2025-05-26",1,0,APP DO VENDEDOR,598,5469.6900,0,1
"2025-05-26",1,0,CDT SONHOS,2,61.8000,0,1
"2025-05-26",1,0,LINK DO VENDEDOR,939,14801.1000,0,1
"2025-05-26",1,0,MGM,32,0.0000,0,1
"2025-05-26",1,0,PORTA A PORTA,6053,45364.1700,0,1
"2025-05-26",1,0,TELEVENDAS,314,7817.7000,0,1
"2025-05-26",1,0,TUTTI,586,30.9000,0,1
"2025-05-26",1,0,Website,507,14028.6000,0,1
"2025-05-27",1,0,APP do Filiado,382,4856.3800,0,1
"2025-05-27",1,0,APP DO VENDEDOR,517,5097.6000,0,1
"2025-05-27",1,0,CDT SONHOS,2,61.8000,0,1
"2025-05-27",1,0,LINK DO VENDEDOR,941,14739.3000,0,1
"2025-05-27",1,0,MGM,32,0.0000,0,1
"2025-05-27",1,0,PORTA A PORTA,5422,39491.4900,0,1
"2025-05-27",1,0,TELEVENDAS,259,6365.4000,0,1
"2025-05-27",1,0,TUTTI,552,30.9000,0,1
"2025-05-27",1,0,Website,403,11556.6000,0,1
"2025-05-28",1,0,APP do Filiado,358,4726.9600,0,1
"2025-05-28",1,0,APP DO VENDEDOR,549,4819.5000,0,1
"2025-05-28",1,0,CARLINHOS MAIA,1,30.9000,0,1
"2025-05-28",1,0,CDT SONHOS,2,61.8000,0,1
"2025-05-28",1,0,LINK DO VENDEDOR,866,12360.0000,0,1
"2025-05-28",1,0,MGM,35,0.0000,0,1
"2025-05-28",1,0,PORTA A PORTA,5232,34994.6900,0,1
"2025-05-28",1,0,TELEVENDAS,273,7014.3000,0,1
"2025-05-28",1,0,TUTTI,661,0.0000,0,1
"2025-05-28",1,0,Website,360,10289.7000,0,1
"2025-05-29",1,0,APP do Filiado,316,4609.0100,0,1
"2025-05-29",1,0,APP DO VENDEDOR,479,4140.6000,0,1
"2025-05-29",1,0,CARLINHOS MAIA,1,0.0000,0,1
"2025-05-29",1,0,CDT SONHOS,1,30.9000,0,1
"2025-05-29",1,0,LINK DO VENDEDOR,939,11989.2000,0,1
"2025-05-29",1,0,MGM,21,0.0000,0,1
"2025-05-29",1,0,PORTA A PORTA,5348,27604.8600,0,1
"2025-05-29",1,0,TELEVENDAS,207,5222.1000,0,1
"2025-05-29",1,0,TUTTI,614,0.0000,0,1
"2025-05-29",1,0,Website,313,8837.4000,0,1
"2025-05-30",1,0,APP do Filiado,318,3898.4800,0,1
"2025-05-30",1,0,APP DO VENDEDOR,530,2811.9000,0,1
"2025-05-30",1,0,CDT SONHOS,3,92.7000,0,1
"2025-05-30",1,0,LINK DO VENDEDOR,923,9393.6000,0,1
"2025-05-30",1,0,MGM,16,0.0000,0,1
"2025-05-30",1,0,PORTA A PORTA,5664,21683.5700,0,1
"2025-05-30",1,0,TELEVENDAS,180,4295.1000,0,1
"2025-05-30",1,0,TUTTI,547,0.0000,0,1
"2025-05-30",1,0,Website,275,7755.9000,0,1
"2025-05-31",0,0,APP do Filiado,208,3232.8600,0,0
"2025-05-31",0,0,APP DO VENDEDOR,261,1483.2000,0,0
"2025-05-31",0,0,CDT SONHOS,74,2101.2000,0,0
"2025-05-31",0,0,LINK DO VENDEDOR,444,4109.7000,0,0
"2025-05-31",0,0,MGM,16,0.0000,0,0
"2025-05-31",0,0,PORTA A PORTA,2847,10166.1367,0,0
"2025-05-31",0,0,TELEVENDAS,65,1668.6000,0,0
"2025-05-31",0,0,TUTTI,628,0.0000,0,0
"2025-05-31",0,0,Website,177,5129.4000,0,0
"2025-06-01",0,0,APP do Filiado,186,2811.9000,0,0
"2025-06-01",0,0,APP DO VENDEDOR,11,92.7000,0,0
"2025-06-01",0,0,CDT SONHOS,5,154.5000,0,0
"2025-06-01",0,0,LINK DO VENDEDOR,29,463.5000,0,0
"2025-06-01",0,0,MGM,18,0.0000,0,0
"2025-06-01",0,0,PORTA A PORTA,12,61.8000,0,0
"2025-06-01",0,0,TELEVENDAS,2,61.8000,0,0
"2025-06-01",0,0,TUTTI,140,0.0000,0,0
"2025-06-01",0,0,Website,168,4727.7000,0,0
"2025-06-02",1,0,APP do Filiado,403,5646.0800,0,0
"2025-06-02",1,0,APP DO VENDEDOR,538,6025.5000,0,0
"2025-06-02",1,0,CDT SONHOS,5,123.6000,0,0
"2025-06-02",1,0,LINK DO VENDEDOR,930,16438.8000,0,0
"2025-06-02",1,0,MGM,48,0.0000,0,0
"2025-06-02",1,0,PORTA A PORTA,5103,43748.8600,0,0
"2025-06-02",1,0,TELEVENDAS,354,8621.1000,0,0
"2025-06-02",1,0,TUTTI,644,0.0000,0,0
"2025-06-02",1,0,Website,485,13843.2000,0,0
"2025-06-03",1,0,APP do Filiado,408,5612.7000,0,0
"2025-06-03",1,0,APP DO VENDEDOR,429,6210.0000,0,0
"2025-06-03",1,0,CDT SONHOS,4,123.6000,0,0
"2025-06-03",1,0,LINK DO VENDEDOR,979,19868.7000,0,0
"2025-06-03",1,0,MGM,29,0.0000,0,0
"2025-06-03",1,0,PORTA A PORTA,4825,54842.3400,0,0
"2025-06-03",1,0,TELEVENDAS,309,7354.2000,0,0
"2025-06-03",1,0,TUTTI,589,0.0000,0,0
"2025-06-03",1,0,Website,393,11093.1000,0,0
"2025-06-04",1,0,APP do Filiado,406,5932.8000,0,0
"2025-06-04",1,0,APP DO VENDEDOR,482,5592.9000,0,0
"2025-06-04",1,0,CDT SONHOS,2,61.8000,0,0
"2025-06-04",1,0,LINK DO VENDEDOR,976,19250.7000,0,0
"2025-06-04",1,0,MGM,41,0.0000,0,0
"2025-06-04",1,0,PORTA A PORTA,5267,56116.8100,0,0
"2025-06-04",1,0,TELEVENDAS,312,7760.9800,0,0
"2025-06-04",1,0,TUTTI,677,0.0000,0,0
"2025-06-04",1,0,Website,480,13626.9000,0,0
"2025-06-05",1,0,APP do Filiado,365,4727.7000,0,0
"2025-06-05",1,0,APP DO VENDEDOR,509,6672.6000,0,0
"2025-06-05",1,0,LINK DO VENDEDOR,907,16655.1000,0,0
"2025-06-05",1,0,MGM,38,0.0000,0,0
"2025-06-05",1,0,PORTA A PORTA,4983,51917.5800,0,0
"2025-06-05",1,0,TELEVENDAS,283,6983.4000,0,0
"2025-06-05",1,0,TUTTI,1042,0.0000,0,0
"2025-06-05",1,0,Website,429,11803.8000,0,0
"2025-06-06",1,0,APP do Filiado,376,4949.0900,0,0
"2025-06-06",1,0,APP DO VENDEDOR,528,6860.4100,0,0
"2025-06-06",1,0,CDT SONHOS,2,61.8000,0,0
"2025-06-06",1,0,LINK DO VENDEDOR,1028,17211.3000,0,0
"2025-06-06",1,0,MGM,30,0.0000,0,0
"2025-06-06",1,0,PORTA A PORTA,5184,45952.7900,0,0
"2025-06-06",1,0,TELEVENDAS,239,6118.2000,0,0
"2025-06-06",1,0,TUTTI,759,0.0000,0,0
"2025-06-06",1,0,Website,392,10758.2800,0,0
"2025-06-07",0,0,APP do Filiado,260,6519.9000,0,0
"2025-06-07",0,0,APP DO VENDEDOR,212,2533.8000,0,0
"2025-06-07",0,0,CDT SONHOS,157,4573.2000,0,0
"2025-06-07",0,0,LINK DO VENDEDOR,291,5438.4000,0,0
"2025-06-07",0,0,MGM,21,0.0000,0,0
"2025-06-07",0,0,PORTA A PORTA,1477,17178.6000,0,0
"2025-06-07",0,0,TELEVENDAS,71,1915.8000,0,0
"2025-06-07",0,0,TUTTI,319,0.0000,0,0
"2025-06-07",0,0,Website,252,7045.2000,0,0
"2025-06-08",0,0,APP do Filiado,78,1081.5000,0,0
"2025-06-08",0,0,APP DO VENDEDOR,6,123.6000,0,0
"2025-06-08",0,0,CDT SONHOS,5,154.5000,0,0
"2025-06-08",0,0,LINK DO VENDEDOR,5,123.6000,0,0
"2025-06-08",0,0,MGM,2,0.0000,0,0
"2025-06-08",0,0,PORTA A PORTA,5,0.0000,0,0
"2025-06-08",0,0,TUTTI,47,0.0000,0,0
"2025-06-08",0,0,Website,53,1452.3000,0,0
"2025-06-09",1,0,APP do Filiado,290,7168.8000,0,0
"2025-06-09",1,0,APP DO VENDEDOR,685,6612.6000,0,0
"2025-06-09",1,0,CARLINHOS MAIA,1,30.9000,0,0
"2025-06-09",1,0,CDT SONHOS,7,216.3000,0,0
"2025-06-09",1,0,LINK DO VENDEDOR,1201,20764.8000,0,0
"2025-06-09",1,0,MGM,45,0.0000,0,0
"2025-06-09",1,0,PORTA A PORTA,6540,50379.5500,0,0
"2025-06-09",1,0,TELEVENDAS,419,10536.9000,0,0
"2025-06-09",1,0,TUTTI,569,0.0000,0,0
"2025-06-09",1,0,Website,508,14275.8000,0,0
"2025-06-10",1,0,APP do Filiado,260,6427.2000,0,0
"2025-06-10",1,0,APP DO VENDEDOR,556,8154.9000,0,0
"2025-06-10",1,0,CDT SONHOS,5,154.5000,0,0
"2025-06-10",1,0,LINK DO VENDEDOR,997,18323.7000,0,0
"2025-06-10",1,0,MGM,36,0.0000,0,0
"2025-06-10",1,0,PORTA A PORTA,5364,58741.8500,0,0
"2025-06-10",1,0,TELEVENDAS,290,7168.8000,0,0
"2025-06-10",1,0,TUTTI,1282,0.0000,0,0
"2025-06-10",1,0,Website,433,12205.5000,0,0
"2025-06-11",1,0,APP do Filiado,222,5778.3000,0,0
"2025-06-11",1,0,APP DO VENDEDOR,541,6087.3000,0,0
"2025-06-11",1,0,CDT SONHOS,5,154.5000,0,0
"2025-06-11",1,0,LINK DO VENDEDOR,840,15882.6000,0,0
"2025-06-11",1,0,MGM,38,0.0000,0,0
"2025-06-11",1,0,PORTA A PORTA,5325,52760.2571,0,0
"2025-06-11",1,0,TELEVENDAS,278,6736.2000,0,0
"2025-06-11",1,0,TUTTI,944,0.0000,0,0
"2025-06-11",1,0,Website,328,9300.9000,0,0
"2025-06-12",1,0,APP do Filiado,175,4573.2000,0,0
"2025-06-12",1,0,APP DO VENDEDOR,469,6489.0000,0,0
"2025-06-12",1,0,CDT SONHOS,2,61.8000,0,0
"2025-06-12",1,0,LINK DO VENDEDOR,551,10197.0000,0,0
"2025-06-12",1,0,MGM,25,0.0000,0,0
"2025-06-12",1,0,PORTA A PORTA,4302,41091.2900,0,0
"2025-06-12",1,0,TELEVENDAS,243,6241.8000,0,0
"2025-06-12",1,0,TUTTI,697,0.0000,0,0
"2025-06-12",1,0,Website,210,5871.0000,0,0
"2025-06-13",1,0,APP do Filiado,148,3677.1000,0,0
"2025-06-13",1,0,APP DO VENDEDOR,383,4264.2000,0,0
"2025-06-13",1,0,CDT SONHOS,2,61.8000,0,0
"2025-06-13",1,0,LINK DO VENDEDOR,457,8343.0000,0,0
"2025-06-13",1,0,MGM,25,0.0000,0,0
"2025-06-13",1,0,PORTA A PORTA,3634,32696.4000,0,0
"2025-06-13",1,0,TELEVENDAS,181,4542.3000,0,0
"2025-06-13",1,0,TUTTI,588,0.0000,0,0
"2025-06-13",1,0,Website,156,4635.0000,0,0
"2025-06-14",0,0,APP do Filiado,119,2873.7000,0,0
"2025-06-14",0,0,APP DO VENDEDOR,123,1454.7550,0,0
"2025-06-14",0,0,CDT SONHOS,126,3769.8000,0,0
"2025-06-14",0,0,CDT SONHOS MAISTODOS,1,30.9000,0,0
"2025-06-14",0,0,LINK DO VENDEDOR,162,2719.2000,0,0
"2025-06-14",0,0,MGM,13,0.0000,0,0
"2025-06-14",0,0,PORTA A PORTA,954,9454.5000,0,0
"2025-06-14",0,0,TELEVENDAS,60,1606.8000,0,0
"2025-06-14",0,0,TUTTI,346,0.0000,0,0
"2025-06-14",0,0,Website,138,4078.8000,0,0
"2025-06-15",0,0,APP do Filiado,112,2904.6000,0,0
"2025-06-15",0,0,APP DO VENDEDOR,11,0.0000,0,0
"2025-06-15",0,0,CDT SONHOS,3,92.7000,0,0
"2025-06-15",0,0,LINK DO VENDEDOR,21,432.6000,0,0
"2025-06-15",0,0,MGM,19,0.0000,0,0
"2025-06-15",0,0,PORTA A PORTA,68,184.5000,0,0
"2025-06-15",0,0,TELEVENDAS,5,92.7000,0,0
"2025-06-15",0,0,TUTTI,159,0.0000,0,0
"2025-06-15",0,0,Website,107,3182.7000,0,0
"2025-06-16",1,0,APP do Filiado,192,0.0000,0,1
"2025-06-16",1,0,APP DO VENDEDOR,1379,108.1500,0,1
"2025-06-16",1,0,CDT SONHOS,18,0.0000,0,1
"2025-06-16",1,0,LINK DO VENDEDOR,2163,46.3500,0,1
"2025-06-16",1,0,MGM,62,0.0000,0,1
"2025-06-16",1,0,PORTA A PORTA,10901,927.8633,0,1
"2025-06-16",1,0,TELEVENDAS,587,0.0000,0,1
"2025-06-16",1,0,TUTTI,582,0.0000,0,1
"2025-06-16",1,0,Website,796,0.0000,0,1
"2025-06-17",1,0,APP do Filiado,354,0.0000,0,1
"2025-06-17",1,0,APP DO VENDEDOR,1090,92.7000,0,1
"2025-06-17",1,0,CDT SONHOS,11,0.0000,0,1
"2025-06-17",1,0,LINK DO VENDEDOR,1457,46.3500,0,1
"2025-06-17",1,0,MGM,72,0.0000,0,1
"2025-06-17",1,0,PORTA A PORTA,8248,1035.6800,0,1
"2025-06-17",1,0,TELEVENDAS,547,30.9000,0,1
"2025-06-17",1,0,TUTTI,475,0.0000,0,1
"2025-06-17",1,0,Website,617,0.0000,0,1
"2025-06-18",1,0,APP do Filiado,346,0.0000,0,1
"2025-06-18",1,0,APP DO VENDEDOR,877,46.3500,0,1
"2025-06-18",1,0,CDT SONHOS,4,0.0000,0,1
"2025-06-18",1,0,LINK DO VENDEDOR,1319,0.0000,0,1
"2025-06-18",1,0,MGM,42,0.0000,0,1
"2025-06-18",1,0,PORTA A PORTA,7393,870.7600,0,1
"2025-06-18",1,0,TELEVENDAS,439,0.0000,0,1
"2025-06-18",1,0,TUTTI,485,0.0000,0,1
"2025-06-18",1,0,Website,490,0.0000,0,1
"2025-06-19",0,1,APP do Filiado,237,0.0000,0,1
"2025-06-19",0,1,APP DO VENDEDOR,313,92.7000,0,1
"2025-06-19",0,1,CDT SONHOS,6,0.0000,0,1
"2025-06-19",0,1,LINK DO VENDEDOR,324,0.0000,0,1
"2025-06-19",0,1,MGM,31,0.0000,0,1
"2025-06-19",0,1,PORTA A PORTA,1795,216.3000,0,1
"2025-06-19",0,1,TELEVENDAS,15,0.0000,0,1
"2025-06-19",0,1,TUTTI,204,0.0000,0,1
"2025-06-19",0,1,Website,248,0.0000,0,1
"2025-06-20",1,0,APP do Filiado,304,0.0000,0,1
"2025-06-20",1,0,APP DO VENDEDOR,851,97.7800,0,1
"2025-06-20",1,0,CARLINHOS MAIA,1,0.0000,0,1
"2025-06-20",1,0,CDT SONHOS,3,0.0000,0,1
"2025-06-20",1,0,LINK DO VENDEDOR,1144,139.0500,0,1
"2025-06-20",1,0,MGM,53,0.0000,0,1
"2025-06-20",1,0,PORTA A PORTA,6525,494.4000,0,1
"2025-06-20",1,0,TELEVENDAS,336,0.0000,0,1
"2025-06-20",1,0,TUTTI,362,0.0000,0,1
"2025-06-20",1,0,Website,391,0.0000,0,1
"2025-06-21",0,0,APP do Filiado,310,0.0000,0,1
"2025-06-21",0,0,APP DO VENDEDOR,352,0.0000,0,1
"2025-06-21",0,0,CDT SONHOS,336,0.0000,0,1
"2025-06-21",0,0,LINK DO VENDEDOR,451,0.0000,0,1
"2025-06-21",0,0,MGM,17,0.0000,0,1
"2025-06-21",0,0,PORTA A PORTA,1909,175.0300,0,1
"2025-06-21",0,0,TELEVENDAS,118,0.0000,0,1
"2025-06-21",0,0,TUTTI,388,0.0000,0,1
"2025-06-21",0,0,Website,308,0.0000,0,1
"2025-06-22",0,0,APP do Filiado,278,0.0000,0,1
"2025-06-22",0,0,APP DO VENDEDOR,31,0.0000,0,1
"2025-06-22",0,0,CDT SONHOS,24,0.0000,0,1
"2025-06-22",0,0,LINK DO VENDEDOR,71,0.0000,0,1
"2025-06-22",0,0,MGM,29,0.0000,0,1
"2025-06-22",0,0,PORTA A PORTA,88,0.0000,0,1
"2025-06-22",0,0,TELEVENDAS,7,0.0000,0,1
"2025-06-22",0,0,TUTTI,187,0.0000,0,1
"2025-06-22",0,0,Website,287,0.0000,0,1
"2025-06-23",1,0,APP do Filiado,365,0.0000,0,1
"2025-06-23",1,0,APP DO VENDEDOR,895,84.9800,0,1
"2025-06-23",1,0,CARLINHOS MAIA,1,0.0000,0,1
"2025-06-23",1,0,CDT SONHOS,19,0.0000,0,1
"2025-06-23",1,0,LINK DO VENDEDOR,1522,94.8000,0,1
"2025-06-23",1,0,MGM,63,0.0000,0,1
"2025-06-23",1,0,PORTA A PORTA,8067,674.5700,0,1
"2025-06-23",1,0,TELEVENDAS,602,0.0000,0,1
"2025-06-23",1,0,TUTTI,466,0.0000,0,1
"2025-06-23",1,0,Website,724,0.0000,0,1
"2025-06-24",1,0,APP DO VENDEDOR,226,169.9500,0,1
"2025-06-24",1,0,LINK DO VENDEDOR,643,3151.8000,0,1
"2025-06-24",1,0,MGM,44,0.0000,0,1
"2025-06-24",1,0,PORTA A PORTA,5224,11875.3900,0,1
"2025-06-24",1,0,TELEVENDAS,396,1236.0000,0,1
"2025-06-24",1,0,TUTTI,404,0.0000,0,1
"2025-06-24",1,0,Website,411,370.8000,0,1
"2025-06-25",1,0,APP do Filiado,238,0.0000,0,1
"2025-06-25",1,0,APP DO VENDEDOR,513,880.6500,0,1
"2025-06-25",1,0,LINK DO VENDEDOR,667,2904.6000,0,1
"2025-06-25",1,0,MGM,32,0.0000,0,1
"2025-06-25",1,0,PORTA A PORTA,6573,13489.5100,0,1
"2025-06-25",1,0,TELEVENDAS,401,221.3800,0,1
"2025-06-25",1,0,TUTTI,621,0.0000,0,1
"2025-06-25",1,0,Website,398,494.4000,0,1
"2025-06-26",1,0,APP do Filiado,397,0.0000,0,1
"2025-06-26",1,0,APP DO VENDEDOR,573,1282.3500,0,1
"2025-06-26",1,0,CDT SONHOS,1,0.0000,0,1
